"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","DURATA","Durata della disoccupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",20.482483,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",23.429728,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",20.728669,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",20.470665,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",16.648889,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",22.477472,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",22.652718,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",19.80621,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",6.625422,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",7.159224,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",6.296715,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",6.459863,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",6.590295,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",6.901102,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",5.374879,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",7.00505,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",8.000946,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",7.165499,,
"ITE3","Marche","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",3.273978,,
"ITE3","Marche","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",2.743531,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",13.697131,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",11.69388,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",14.406217,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",16.393683,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",12.869704,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",14.792119,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",13.615606,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",13.302221,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",10.22449,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",14.557465,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",12.977939,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",15.364587,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019","2019",18.495911,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",20.354626,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",19.741248,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",16.106169,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",17.785381,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020","2020",16.353205,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",15.069939,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",16.705258,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",16.982298,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",16.577143,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",2.215033,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q1","T1-2019",2.268451,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q2","T2-2019",2.29824,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q4","T4-2019",2.217979,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q3","T3-2019",2.074399,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",1.920425,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q2","T2-2020",1.269002,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q1","T1-2020",1.972719,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q3","T3-2020",2.20744,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q4","T4-2020",2.223503,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",7.898231,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",6.660755,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",0.617592,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",0.352215,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",8.464662,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",10.382109,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",8.563917,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",7.910531,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",6.990543,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",8.170431,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",5.948056,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",9.907457,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",8.553236,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",8.169508,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",6.864848,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",7.448396,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",6.83478,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",6.835209,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",6.336704,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",7.046637,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",6.005149,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",6.950498,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",7.610423,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",7.597778,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",7.360581,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",7.928033,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",7.698042,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",7.384426,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",6.407229,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",7.535875,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",6.244082,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",7.340485,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",7.806359,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",8.740405,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",9.978289,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",11.023828,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",9.720577,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",10.061755,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",9.065025,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",9.451269,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",7.200711,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",12.194919,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",9.114878,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",9.178706,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",4.468353,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q1","T1-2019",4.966736,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q2","T2-2019",4.729045,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q4","T4-2019",4.359543,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q3","T3-2019",3.811995,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",3.74461,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q2","T2-2020",2.475848,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q1","T1-2020",4.052364,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q3","T3-2020",4.086324,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q4","T4-2020",4.320364,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",2.912629,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",2.887533,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",3.361399,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",2.539982,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",2.864105,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",3.786175,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",3.97927,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",3.287066,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",3.376835,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",4.53607,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019","2019",18.423666,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",20.754456,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",18.812687,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",17.892396,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",16.296579,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020","2020",16.723054,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",16.805467,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",17.313955,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",16.477836,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",16.30298,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",3.698125,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.723079,,
"ITE1","Toscana","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",3.69452,,
"ITE1","Toscana","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",2.893984,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",5.585781,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q1","T1-2019",5.993411,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q2","T2-2019",5.57576,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q4","T4-2019",5.535664,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q3","T3-2019",5.237861,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",4.735753,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q2","T2-2020",3.678573,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q1","T1-2020",5.027031,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q3","T3-2020",5.133885,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020-Q4","T4-2020",5.070014,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",6.110616,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",6.815231,,
